DESCRIPTION,household_key,CAMPAIGN
TypeB,8,21
TypeB,243,21
TypeB,324,21
TypeB,371,21
TypeB,392,21
TypeB,1773,21
TypeB,1726,21
TypeB,1710,21
TypeB,1696,21
TypeB,1662,21
TypeB,1659,21
TypeB,1602,21
TypeB,1582,21
TypeB,1509,21
TypeB,1476,21
TypeB,1468,21
TypeB,1462,21
TypeB,1459,21
TypeB,1366,21
TypeB,1333,21
TypeB,1287,21
TypeB,1256,21
TypeB,1190,21
TypeB,1175,21
TypeB,1057,21
TypeB,1011,21
TypeB,712,21
TypeB,2489,21
TypeB,2462,21
TypeB,2427,21
TypeB,2351,21
TypeB,2266,21
TypeB,2235,21
TypeB,2234,21
TypeB,2226,21
TypeB,2193,21
TypeB,1995,21
TypeB,1975,21
TypeB,1935,21
TypeB,1922,21
TypeB,1864,21
TypeB,1854,21
TypeB,1848,21
TypeB,1837,21
TypeB,1802,21
TypeB,1788,21
TypeB,1783,21
TypeB,707,21
TypeB,706,21
TypeB,697,21
TypeB,670,21
TypeB,600,21
TypeB,517,21
TypeB,513,21
TypeB,445,21
TypeB,909,21
TypeB,898,21
TypeB,849,21
TypeB,825,21
TypeB,383,21
TypeB,328,21
TypeB,317,21
TypeB,40,21
TypeB,18,21
TypeB,113,21
TypeB,1,22
TypeB,19,22
TypeB,2141,22
TypeB,2133,22
TypeB,2131,22
TypeB,2129,22
TypeB,2112,22
TypeB,2100,22
TypeB,2095,22
TypeB,2088,22
TypeB,2087,22
TypeB,2083,22
TypeB,2082,22
TypeB,2030,22
TypeB,2020,22
TypeB,2006,22
TypeB,2004,22
TypeB,1997,22
TypeB,1985,22
TypeB,1966,22
TypeB,1955,22
TypeB,1943,22
TypeB,1936,22
TypeB,1930,22
TypeB,1917,22
TypeB,1906,22
TypeB,1892,22
TypeB,1707,22
TypeB,1694,22
TypeB,1677,22
TypeB,1653,22
TypeB,1642,22
TypeB,1632,22
TypeB,1620,22
TypeB,1613,22
TypeB,1585,22
TypeB,1579,22
TypeB,1556,22
TypeB,1546,22
TypeB,1541,22
TypeB,1536,22
TypeB,1535,22
TypeB,1534,22
TypeB,1528,22
TypeB,1520,22
TypeB,1515,22
TypeB,1506,22
TypeB,1505,22
TypeB,1490,22
TypeB,1489,22
TypeB,1458,22
TypeB,1453,22
TypeB,1336,22
TypeB,1314,22
TypeB,1303,22
TypeB,1299,22
TypeB,1291,22
TypeB,1282,22
TypeB,1272,22
TypeB,1263,22
TypeB,1238,22
TypeB,1228,22
TypeB,1226,22
TypeB,1222,22
TypeB,1179,22
TypeB,1178,22
TypeB,1166,22
TypeB,1158,22
TypeB,1142,22
TypeB,1139,22
TypeB,1134,22
TypeB,1113,22
TypeB,1111,22
TypeB,1098,22
TypeB,1094,22
TypeB,1081,22
TypeB,1078,22
TypeB,920,22
TypeB,908,22
TypeB,900,22
TypeB,896,22
TypeB,895,22
TypeB,889,22
TypeB,888,22
TypeB,878,22
TypeB,876,22
TypeB,2488,22
TypeB,2486,22
TypeB,2485,22
TypeB,2478,22
TypeB,2467,22
TypeB,2459,22
TypeB,2455,22
TypeB,2451,22
TypeB,2450,22
TypeB,2448,22
TypeB,2432,22
TypeB,2424,22
TypeB,2421,22
TypeB,2412,22
TypeB,2400,22
TypeB,2374,22
TypeB,2370,22
TypeB,2369,22
TypeB,2342,22
TypeB,2341,22
TypeB,2337,22
TypeB,2322,22
TypeB,2318,22
TypeB,2314,22
TypeB,2312,22
TypeB,2300,22
TypeB,2295,22
TypeB,2280,22
TypeB,2269,22
TypeB,2264,22
TypeB,2263,22
TypeB,2261,22
TypeB,2260,22
TypeB,2237,22
TypeB,2236,22
TypeB,2233,22
TypeB,2209,22
TypeB,2208,22
TypeB,2200,22
TypeB,2199,22
TypeB,2194,22
TypeB,2190,22
TypeB,2185,22
TypeB,2184,22
TypeB,2170,22
TypeB,2168,22
TypeB,859,22
TypeB,856,22
TypeB,853,22
TypeB,804,22
TypeB,800,22
TypeB,788,22
TypeB,779,22
TypeB,771,22
TypeB,762,22
TypeB,761,22
TypeB,744,22
TypeB,740,22
TypeB,732,22
TypeB,718,22
TypeB,710,22
TypeB,703,22
TypeB,699,22
TypeB,693,22
TypeB,679,22
TypeB,676,22
TypeB,674,22
TypeB,669,22
TypeB,660,22
TypeB,644,22
TypeB,638,22
TypeB,636,22
TypeB,614,22
TypeB,591,22
TypeB,588,22
TypeB,569,22
TypeB,560,22
TypeB,558,22
TypeB,548,22
TypeB,527,22
TypeB,526,22
TypeB,510,22
TypeB,485,22
TypeB,472,22
TypeB,470,22
TypeB,469,22
TypeB,434,22
TypeB,428,22
TypeB,425,22
TypeB,409,22
TypeB,400,22
TypeB,321,22
TypeB,305,22
TypeB,294,22
TypeB,276,22
TypeB,256,22
TypeB,248,22
TypeB,239,22
TypeB,198,22
TypeB,196,22
TypeB,192,22
TypeB,156,22
TypeB,464,22
TypeB,389,22
TypeB,380,22
TypeB,377,22
TypeB,376,22
TypeB,374,22
TypeB,361,22
TypeB,358,22
TypeB,354,22
TypeB,2366,22
TypeB,1836,22
TypeB,1834,22
TypeB,1833,22
TypeB,1824,22
TypeB,1822,22
TypeB,1807,22
TypeB,1804,22
TypeB,1803,22
TypeB,1795,22
TypeB,1785,22
TypeB,1778,22
TypeB,1777,22
TypeB,1776,22
TypeB,1769,22
TypeB,1767,22
TypeB,1764,22
TypeB,1752,22
TypeB,1749,22
TypeB,1720,22
TypeB,1451,22
TypeB,1437,22
TypeB,1434,22
TypeB,1421,22
TypeB,1419,22
TypeB,1397,22
TypeB,1396,22
TypeB,1393,22
TypeB,1391,22
TypeB,1390,22
TypeB,1388,22
TypeB,1385,22
TypeB,1379,22
TypeB,1376,22
TypeB,1375,22
TypeB,1370,22
TypeB,1367,22
TypeB,1353,22
TypeB,1349,22
TypeB,1337,22
TypeB,1074,22
TypeB,1070,22
TypeB,1066,22
TypeB,1041,22
TypeB,1032,22
TypeB,1029,22
TypeB,1024,22
TypeB,1020,22
TypeB,1014,22
TypeB,998,22
TypeB,982,22
TypeB,979,22
TypeB,976,22
TypeB,972,22
TypeB,968,22
TypeB,961,22
TypeB,956,22
TypeB,955,22
TypeB,949,22
TypeB,934,22
TypeB,932,22
TypeB,149,22
TypeB,143,22
TypeB,134,22
TypeB,125,22
TypeB,117,22
TypeB,97,22
TypeB,88,22
TypeB,68,22
TypeB,217,22
TypeB,209,22
TypeB,208,22
TypeB,67,22
TypeB,58,22
TypeB,52,22
TypeB,46,22
TypeB,22,22
TypeB,20,22
TypeB,13,22
TypeB,1,23
TypeB,418,23
TypeB,412,23
TypeB,400,23
TypeB,345,23
TypeB,334,23
TypeB,328,23
TypeB,324,23
TypeB,301,23
TypeB,283,23
TypeB,263,23
TypeB,243,23
TypeB,219,23
TypeB,762,23
TypeB,755,23
TypeB,745,23
TypeB,744,23
TypeB,722,23
TypeB,718,23
TypeB,707,23
TypeB,703,23
TypeB,591,23
TypeB,2489,23
TypeB,2479,23
TypeB,2459,23
TypeB,2427,23
TypeB,2421,23
TypeB,2407,23
TypeB,2393,23
TypeB,2378,23
TypeB,2374,23
TypeB,2367,23
TypeB,2360,23
TypeB,2354,23
TypeB,2351,23
TypeB,2334,23
TypeB,2317,23
TypeB,2312,23
TypeB,2307,23
TypeB,2300,23
TypeB,2284,23
TypeB,2280,23
TypeB,2270,23
TypeB,2266,23
TypeB,2233,23
TypeB,2225,23
TypeB,2207,23
TypeB,2199,23
TypeB,2198,23
TypeB,2193,23
TypeB,2185,23
TypeB,2171,23
TypeB,2156,23
TypeB,2141,23
TypeB,2139,23
TypeB,2133,23
TypeB,2116,23
TypeB,2112,23
TypeB,2110,23
TypeB,2086,23
TypeB,2085,23
TypeB,2083,23
TypeB,2070,23
TypeB,2004,23
TypeB,1985,23
TypeB,1975,23
TypeB,1962,23
TypeB,1955,23
TypeB,1944,23
TypeB,1937,23
TypeB,1917,23
TypeB,1901,23
TypeB,1899,23
TypeB,1877,23
TypeB,1873,23
TypeB,1872,23
TypeB,1854,23
TypeB,1850,23
TypeB,1837,23
TypeB,1831,23
TypeB,1823,23
TypeB,1820,23
TypeB,1783,23
TypeB,1764,23
TypeB,1726,23
TypeB,1710,23
TypeB,1693,23
TypeB,1677,23
TypeB,1676,23
TypeB,1662,23
TypeB,1659,23
TypeB,1653,23
TypeB,1633,23
TypeB,1598,23
TypeB,1591,23
TypeB,1590,23
TypeB,1536,23
TypeB,1534,23
TypeB,1527,23
TypeB,1509,23
TypeB,1501,23
TypeB,1489,23
TypeB,1473,23
TypeB,1453,23
TypeB,1445,23
TypeB,2366,23
TypeB,1434,23
TypeB,1430,23
TypeB,1425,23
TypeB,1406,23
TypeB,1376,23
TypeB,1375,23
TypeB,1367,23
TypeB,1272,23
TypeB,1257,23
TypeB,1216,23
TypeB,1197,23
TypeB,1179,23
TypeB,1142,23
TypeB,1103,23
TypeB,1060,23
TypeB,1057,23
TypeB,1352,23
TypeB,1349,23
TypeB,1337,23
TypeB,1333,23
TypeB,1326,23
TypeB,1303,23
TypeB,1299,23
TypeB,1042,23
TypeB,1040,23
TypeB,1016,23
TypeB,993,23
TypeB,989,23
TypeB,982,23
TypeB,979,23
TypeB,936,23
TypeB,929,23
TypeB,909,23
TypeB,906,23
TypeB,896,23
TypeB,889,23
TypeB,888,23
TypeB,879,23
TypeB,876,23
TypeB,973,23
TypeB,961,23
TypeB,868,23
TypeB,859,23
TypeB,857,23
TypeB,853,23
TypeB,845,23
TypeB,816,23
TypeB,807,23
TypeB,800,23
TypeB,578,23
TypeB,540,23
TypeB,503,23
TypeB,469,23
TypeB,392,23
TypeB,389,23
TypeB,384,23
TypeB,371,23
TypeB,693,23
TypeB,679,23
TypeB,669,23
TypeB,601,23
TypeB,598,23
TypeB,161,23
TypeB,149,23
TypeB,125,23
TypeB,113,23
TypeB,99,23
TypeB,88,23
TypeB,68,23
TypeB,67,23
TypeB,58,23
TypeB,56,23
TypeB,46,23
TypeB,39,23
TypeB,13,23
TypeB,31,23
TypeB,20,23
TypeB,19,25
TypeB,2139,25
TypeB,2116,25
TypeB,2115,25
TypeB,2087,25
TypeB,2075,25
TypeB,2019,25
TypeB,2017,25
TypeB,2007,25
TypeB,1995,25
TypeB,1975,25
TypeB,1955,25
TypeB,1944,25
TypeB,1924,25
TypeB,1917,25
TypeB,1901,25
TypeB,1707,25
TypeB,1694,25
TypeB,1677,25
TypeB,1633,25
TypeB,1631,25
TypeB,1630,25
TypeB,1598,25
TypeB,1579,25
TypeB,1546,25
TypeB,1541,25
TypeB,1536,25
TypeB,1535,25
TypeB,1534,25
TypeB,1527,25
TypeB,1520,25
TypeB,1510,25
TypeB,1506,25
TypeB,1489,25
TypeB,1464,25
TypeB,1453,25
TypeB,1430,25
TypeB,1421,25
TypeB,1412,25
TypeB,1396,25
TypeB,1388,25
TypeB,1379,25
TypeB,1367,25
TypeB,1354,25
TypeB,1353,25
TypeB,1349,25
TypeB,1336,25
TypeB,1326,25
TypeB,1229,25
TypeB,1227,25
TypeB,1226,25
TypeB,1222,25
TypeB,1216,25
TypeB,1206,25
TypeB,1188,25
TypeB,1179,25
TypeB,1111,25
TypeB,1085,25
TypeB,979,25
TypeB,973,25
TypeB,955,25
TypeB,932,25
TypeB,909,25
TypeB,888,25
TypeB,878,25
TypeB,864,25
TypeB,845,25
TypeB,842,25
TypeB,825,25
TypeB,800,25
TypeB,788,25
TypeB,786,25
TypeB,771,25
TypeB,762,25
TypeB,761,25
TypeB,745,25
TypeB,744,25
TypeB,742,25
TypeB,728,25
TypeB,725,25
TypeB,718,25
TypeB,712,25
TypeB,710,25
TypeB,707,25
TypeB,703,25
TypeB,702,25
TypeB,699,25
TypeB,675,25
TypeB,647,25
TypeB,641,25
TypeB,618,25
TypeB,614,25
TypeB,600,25
TypeB,591,25
TypeB,575,25
TypeB,574,25
TypeB,567,25
TypeB,538,25
TypeB,513,25
TypeB,510,25
TypeB,485,25
TypeB,472,25
TypeB,464,25
TypeB,456,25
TypeB,418,25
TypeB,400,25
TypeB,392,25
TypeB,389,25
TypeB,386,25
TypeB,380,25
TypeB,371,25
TypeB,367,25
TypeB,361,25
TypeB,358,25
TypeB,342,25
TypeB,304,25
TypeB,301,25
TypeB,283,25
TypeB,256,25
TypeB,253,25
TypeB,248,25
TypeB,242,25
TypeB,232,25
TypeB,230,25
TypeB,198,25
TypeB,196,25
TypeB,192,25
TypeB,136,25
TypeB,101,25
TypeB,88,25
TypeB,72,25
TypeB,2489,25
TypeB,2486,25
TypeB,2479,25
TypeB,2467,25
TypeB,2446,25
TypeB,2437,25
TypeB,2432,25
TypeB,2427,25
TypeB,2421,25
TypeB,2412,25
TypeB,2400,25
TypeB,2378,25
TypeB,2372,25
TypeB,2360,25
TypeB,2337,25
TypeB,2334,25
TypeB,2328,25
TypeB,2322,25
TypeB,2318,25
TypeB,2317,25
TypeB,2296,25
TypeB,2284,25
TypeB,2280,25
TypeB,2275,25
TypeB,2270,25
TypeB,2264,25
TypeB,2240,25
TypeB,2224,25
TypeB,2194,25
TypeB,2193,25
TypeB,2190,25
TypeB,2186,25
TypeB,2168,25
TypeB,1856,25
TypeB,1835,25
TypeB,1821,25
TypeB,1820,25
TypeB,1807,25
TypeB,1804,25
TypeB,1795,25
TypeB,1764,25
TypeB,1762,25
TypeB,1754,25
TypeB,1753,25
TypeB,1732,25
TypeB,1720,25
TypeB,1074,25
TypeB,1066,25
TypeB,1040,25
TypeB,1029,25
TypeB,1024,25
TypeB,1014,25
TypeB,998,25
TypeB,982,25
TypeB,67,25
TypeB,49,25
TypeB,31,24
TypeB,149,24
TypeB,332,24
TypeB,371,24
TypeB,518,24
TypeB,553,24
TypeB,766,24
TypeB,706,24
TypeB,690,24
TypeB,676,24
TypeB,670,24
TypeB,661,24
TypeB,644,24
TypeB,636,24
TypeB,575,24
TypeB,1085,24
TypeB,1067,24
TypeB,1046,24
TypeB,1007,24
TypeB,982,24
TypeB,968,24
TypeB,934,24
TypeB,932,24
TypeB,909,24
TypeB,1545,24
TypeB,1534,24
TypeB,1527,24
TypeB,1509,24
TypeB,1489,24
TypeB,1479,24
TypeB,1453,24
TypeB,1391,24
TypeB,1363,24
TypeB,1707,24
TypeB,1662,24
TypeB,1659,24
TypeB,1653,24
TypeB,1648,24
TypeB,1630,24
TypeB,1627,24
TypeB,1620,24
TypeB,1353,24
TypeB,1279,24
TypeB,1277,24
TypeB,1272,24
TypeB,1264,24
TypeB,1263,24
TypeB,1261,24
TypeB,1110,24
TypeB,900,24
TypeB,884,24
TypeB,883,24
TypeB,881,24
TypeB,859,24
TypeB,840,24
TypeB,831,24
TypeB,816,24
TypeB,2489,24
TypeB,2467,24
TypeB,2448,24
TypeB,2445,24
TypeB,2416,24
TypeB,2341,24
TypeB,2337,24
TypeB,2334,24
TypeB,2328,24
TypeB,2275,24
TypeB,2266,24
TypeB,2252,24
TypeB,2186,24
TypeB,2134,24
TypeB,2094,24
TypeB,2088,24
TypeB,2053,24
TypeB,2043,24
TypeB,2030,24
TypeB,2019,24
TypeB,2015,24
TypeB,2004,24
TypeB,1939,24
TypeB,1937,24
TypeB,1935,24
TypeB,1914,24
TypeB,1906,24
TypeB,1872,24
TypeB,1856,24
TypeB,1845,24
TypeB,1823,24
TypeB,1820,24
TypeB,1816,24
TypeB,1815,24
TypeB,1814,24
TypeB,1803,24
TypeB,526,24
TypeB,511,24
TypeB,361,24
TypeB,232,24
TypeB,198,24
TypeB,164,24
TypeB,49,24
TypeC,304,27
TypeC,778,27
TypeC,480,27
TypeC,2328,27
TypeC,2317,27
TypeC,2263,27
TypeC,2200,27
TypeC,2185,27
TypeC,1917,27
TypeC,1733,27
TypeC,1238,27
TypeC,718,27
TypeC,98,3
TypeC,718,3
TypeC,1590,3
TypeC,2427,3
TypeC,2305,3
TypeC,1917,3
TypeC,1828,3
TypeC,1633,3
TypeC,1130,3
TypeC,926,3
TypeC,693,3
TypeC,676,3
TypeC,3,14
TypeC,156,14
TypeC,127,14
TypeC,125,14
TypeC,117,14
TypeC,115,14
TypeC,104,14
TypeC,95,14
TypeC,93,14
TypeC,88,14
TypeC,2496,14
TypeC,2489,14
TypeC,2488,14
TypeC,2484,14
TypeC,2467,14
TypeC,2459,14
TypeC,2452,14
TypeC,2448,14
TypeC,2432,14
TypeC,2427,14
TypeC,2425,14
TypeC,2412,14
TypeC,2395,14
TypeC,2378,14
TypeC,2366,14
TypeC,2361,14
TypeC,2360,14
TypeC,2351,14
TypeC,2345,14
TypeC,2341,14
TypeC,2337,14
TypeC,2334,14
TypeC,2330,14
TypeC,2328,14
TypeC,2318,14
TypeC,2317,14
TypeC,2307,14
TypeC,2300,14
TypeC,2299,14
TypeC,2296,14
TypeC,2295,14
TypeC,2284,14
TypeC,2277,14
TypeC,2270,14
TypeC,2264,14
TypeC,2243,14
TypeC,2240,14
TypeC,2235,14
TypeC,2234,14
TypeC,2233,14
TypeC,2226,14
TypeC,2210,14
TypeC,2208,14
TypeC,2190,14
TypeC,2184,14
TypeC,2178,14
TypeC,2170,14
TypeC,2167,14
TypeC,2139,14
TypeC,2133,14
TypeC,2131,14
TypeC,2115,14
TypeC,2085,14
TypeC,2062,14
TypeC,2019,14
TypeC,2017,14
TypeC,2004,14
TypeC,1976,14
TypeC,1975,14
TypeC,1955,14
TypeC,1929,14
TypeC,1927,14
TypeC,1924,14
TypeC,1917,14
TypeC,1907,14
TypeC,1906,14
TypeC,1901,14
TypeC,1899,14
TypeC,1894,14
TypeC,1892,14
TypeC,1869,14
TypeC,1845,14
TypeC,1823,14
TypeC,1803,14
TypeC,1797,14
TypeC,1778,14
TypeC,1767,14
TypeC,1764,14
TypeC,1762,14
TypeC,1752,14
TypeC,1720,14
TypeC,1716,14
TypeC,1705,14
TypeC,1653,14
TypeC,1633,14
TypeC,1631,14
TypeC,1620,14
TypeC,1599,14
TypeC,1598,14
TypeC,1590,14
TypeC,1577,14
TypeC,1558,14
TypeC,1556,14
TypeC,1541,14
TypeC,1536,14
TypeC,1529,14
TypeC,1527,14
TypeC,1517,14
TypeC,1515,14
TypeC,1489,14
TypeC,1453,14
TypeC,1446,14
TypeC,1445,14
TypeC,1437,14
TypeC,1430,14
TypeC,1344,14
TypeC,1326,14
TypeC,1312,14
TypeC,1306,14
TypeC,1284,14
TypeC,1282,14
TypeC,1272,14
TypeC,1236,14
TypeC,1234,14
TypeC,1229,14
TypeC,1226,14
TypeC,1206,14
TypeC,1167,14
TypeC,1166,14
TypeC,1145,14
TypeC,1142,14
TypeC,1128,14
TypeC,1111,14
TypeC,1094,14
TypeC,1081,14
TypeC,1078,14
TypeC,1056,14
TypeC,1050,14
TypeC,1042,14
TypeC,1024,14
TypeC,998,14
TypeC,997,14
TypeC,982,14
TypeC,975,14
TypeC,973,14
TypeC,949,14
TypeC,942,14
TypeC,909,14
TypeC,889,14
TypeC,888,14
TypeC,878,14
TypeC,876,14
TypeC,859,14
TypeC,845,14
TypeC,840,14
TypeC,816,14
TypeC,800,14
TypeC,788,14
TypeC,786,14
TypeC,776,14
TypeC,771,14
TypeC,766,14
TypeC,742,14
TypeC,738,14
TypeC,727,14
TypeC,712,14
TypeC,709,14
TypeC,707,14
TypeC,695,14
TypeC,676,14
TypeC,674,14
TypeC,660,14
TypeC,653,14
TypeC,647,14
TypeC,641,14
TypeC,636,14
TypeC,623,14
TypeC,600,14
TypeC,597,14
TypeC,588,14
TypeC,586,14
TypeC,574,14
TypeC,560,14
TypeC,553,14
TypeC,541,14
TypeC,526,14
TypeC,503,14
TypeC,495,14
TypeC,492,14
TypeC,472,14
TypeC,464,14
TypeC,456,14
TypeC,437,14
TypeC,434,14
TypeC,408,14
TypeC,397,14
TypeC,389,14
TypeC,381,14
TypeC,380,14
TypeC,376,14
TypeC,374,14
TypeC,371,14
TypeC,358,14
TypeC,306,14
TypeC,262,14
TypeC,256,14
TypeC,253,14
TypeC,239,14
TypeC,235,14
TypeC,223,14
TypeC,212,14
TypeC,210,14
TypeC,198,14
TypeC,301,14
TypeC,291,14
TypeC,276,14
TypeC,265,14
TypeC,81,14
TypeC,69,14
TypeC,68,14
TypeC,40,14
TypeC,28,14
TypeC,19,14
TypeC,14,14
TypeC,1,20
TypeC,125,20
TypeC,115,20
TypeC,113,20
TypeC,104,20
TypeC,95,20
TypeC,88,20
TypeC,85,20
TypeC,72,20
TypeC,46,20
TypeC,2500,20
TypeC,2337,20
TypeC,2334,20
TypeC,2328,20
TypeC,2318,20
TypeC,2317,20
TypeC,2307,20
TypeC,2305,20
TypeC,2296,20
TypeC,2295,20
TypeC,2279,20
TypeC,2277,20
TypeC,2264,20
TypeC,2261,20
TypeC,2240,20
TypeC,2226,20
TypeC,2224,20
TypeC,2222,20
TypeC,2209,20
TypeC,2208,20
TypeC,2207,20
TypeC,2178,20
TypeC,2170,20
TypeC,2144,20
TypeC,2139,20
TypeC,2131,20
TypeC,2095,20
TypeC,2088,20
TypeC,2085,20
TypeC,2070,20
TypeC,2065,20
TypeC,2056,20
TypeC,2042,20
TypeC,2020,20
TypeC,2019,20
TypeC,2017,20
TypeC,2015,20
TypeC,2007,20
TypeC,2004,20
TypeC,1995,20
TypeC,1976,20
TypeC,1975,20
TypeC,1947,20
TypeC,1946,20
TypeC,1936,20
TypeC,1924,20
TypeC,1919,20
TypeC,1916,20
TypeC,1907,20
TypeC,1899,20
TypeC,1892,20
TypeC,1869,20
TypeC,1835,20
TypeC,1823,20
TypeC,1803,20
TypeC,1797,20
TypeC,1767,20
TypeC,1765,20
TypeC,1764,20
TypeC,1762,20
TypeC,1759,20
TypeC,1758,20
TypeC,1749,20
TypeC,1740,20
TypeC,1720,20
TypeC,1540,20
TypeC,1535,20
TypeC,1529,20
TypeC,1528,20
TypeC,1515,20
TypeC,1510,20
TypeC,1489,20
TypeC,1481,20
TypeC,1453,20
TypeC,2341,20
TypeC,1451,20
TypeC,1434,20
TypeC,1430,20
TypeC,1428,20
TypeC,1419,20
TypeC,1412,20
TypeC,1379,20
TypeC,1378,20
TypeC,1376,20
TypeC,1337,20
TypeC,1333,20
TypeC,1326,20
TypeC,1316,20
TypeC,1314,20
TypeC,1299,20
TypeC,1279,20
TypeC,1277,20
TypeC,1264,20
TypeC,1234,20
TypeC,1226,20
TypeC,1217,20
TypeC,1216,20
TypeC,1206,20
TypeC,1190,20
TypeC,1167,20
TypeC,1166,20
TypeC,1163,20
TypeC,1160,20
TypeC,1146,20
TypeC,1145,20
TypeC,1142,20
TypeC,1134,20
TypeC,1131,20
TypeC,1094,20
TypeC,1081,20
TypeC,1073,20
TypeC,1069,20
TypeC,1064,20
TypeC,1058,20
TypeC,1056,20
TypeC,1042,20
TypeC,1029,20
TypeC,1024,20
TypeC,1014,20
TypeC,998,20
TypeC,997,20
TypeC,988,20
TypeC,983,20
TypeC,982,20
TypeC,973,20
TypeC,949,20
TypeC,942,20
TypeC,936,20
TypeC,931,20
TypeC,909,20
TypeC,889,20
TypeC,888,20
TypeC,876,20
TypeC,868,20
TypeC,845,20
TypeC,842,20
TypeC,806,20
TypeC,788,20
TypeC,786,20
TypeC,2489,20
TypeC,2484,20
TypeC,2479,20
TypeC,2467,20
TypeC,2459,20
TypeC,2448,20
TypeC,2445,20
TypeC,2432,20
TypeC,2427,20
TypeC,2412,20
TypeC,2400,20
TypeC,2395,20
TypeC,2386,20
TypeC,2381,20
TypeC,2378,20
TypeC,2366,20
TypeC,2364,20
TypeC,2361,20
TypeC,2360,20
TypeC,2351,20
TypeC,1703,20
TypeC,1694,20
TypeC,1693,20
TypeC,1677,20
TypeC,1653,20
TypeC,1648,20
TypeC,1620,20
TypeC,1599,20
TypeC,1598,20
TypeC,1577,20
TypeC,1566,20
TypeC,1545,20
TypeC,771,20
TypeC,742,20
TypeC,726,20
TypeC,712,20
TypeC,709,20
TypeC,703,20
TypeC,699,20
TypeC,695,20
TypeC,693,20
TypeC,679,20
TypeC,676,20
TypeC,674,20
TypeC,660,20
TypeC,647,20
TypeC,641,20
TypeC,618,20
TypeC,600,20
TypeC,591,20
TypeC,560,20
TypeC,553,20
TypeC,517,20
TypeC,511,20
TypeC,498,20
TypeC,495,20
TypeC,492,20
TypeC,472,20
TypeC,464,20
TypeC,456,20
TypeC,454,20
TypeC,438,20
TypeC,434,20
TypeC,392,20
TypeC,380,20
TypeC,374,20
TypeC,371,20
TypeC,369,20
TypeC,367,20
TypeC,358,20
TypeC,351,20
TypeC,338,20
TypeC,332,20
TypeC,329,20
TypeC,305,20
TypeC,301,20
TypeC,291,20
TypeC,290,20
TypeC,276,20
TypeC,262,20
TypeC,256,20
TypeC,253,20
TypeC,239,20
TypeC,223,20
TypeC,210,20
TypeC,198,20
TypeC,127,20
TypeC,13,20
TypeC,425,20
TypeC,421,20
TypeC,413,20
TypeC,411,20
TypeC,397,20
TypeC,19,20
TypeC,14,20
TypeC,40,6
TypeC,2498,6
TypeC,2489,6
TypeC,2479,6
TypeC,2322,6
TypeC,2318,6
TypeC,2280,6
TypeC,2199,6
TypeC,2162,6
TypeC,2116,6
TypeC,2115,6
TypeC,2076,6
TypeC,2024,6
TypeC,1966,6
TypeC,1917,6
TypeC,1835,6
TypeC,1823,6
TypeC,1821,6
TypeC,1807,6
TypeC,1788,6
TypeC,1778,6
TypeC,1776,6
TypeC,1687,6
TypeC,1557,6
TypeC,1534,6
TypeC,1527,6
TypeC,1491,6
TypeC,1453,6
TypeC,1430,6
TypeC,1378,6
TypeC,1314,6
TypeC,1312,6
TypeC,1272,6
TypeC,1247,6
TypeC,1216,6
TypeC,1166,6
TypeC,1078,6
TypeC,1070,6
TypeC,1015,6
TypeC,997,6
TypeC,993,6
TypeC,983,6
TypeC,979,6
TypeC,973,6
TypeC,936,6
TypeC,934,6
TypeC,920,6
TypeC,889,6
TypeC,856,6
TypeC,825,6
TypeC,816,6
TypeC,766,6
TypeC,669,6
TypeC,623,6
TypeC,576,6
TypeC,510,6
TypeC,492,6
TypeC,489,6
TypeC,421,6
TypeC,113,6
TypeC,334,6
TypeC,262,6
TypeC,88,6
TypeC,157,6
TypeC,72,6
TypeC,143,15
TypeC,281,15
TypeC,543,15
TypeC,1017,15
TypeC,1103,15
TypeC,1820,15
TypeC,2134,15
TypeC,2324,15
TypeC,2484,15
TypeC,2341,15
TypeC,2194,15
TypeC,1914,15
TypeC,1803,15
TypeC,1082,15
TypeC,942,15
TypeC,855,15
TypeC,334,15
